"DATA","ABERTURA","FECHAMENTO","VARIAÇÃO","MÍNIMO","MÁXIMO","VOLUME"
"11/03/2022","2,80","2,65","-4,33","2,62","2,91","8,60M"
"10/03/2022","2,78","2,77","-0,72","2,64","2,85","5,25M"
"09/03/2022","2,57","2,79","9,84","2,57","2,86","10,56M"
"08/03/2022","2,56","2,54","2,42","2,38","2,57","7,62M"
"07/03/2022","2,60","2,48","-6,42","2,48","2,64","7,94M"
"04/03/2022","2,74","2,65","-3,28","2,60","2,76","11,48M"
"03/03/2022","2,96","2,74","-7,43","2,73","3,12","12,49M"
"02/03/2022","3,00","2,96","-1,66","2,90","3,06","5,16M"
"25/02/2022","3,00","3,01","0,33","2,95","3,18","9,21M"
"24/02/2022","2,80","3,00","1,35","2,65","3,05","12,22M"
"23/02/2022","2,87","2,96","3,50","2,85","3,15","14,48M"
"22/02/2022","2,79","2,86","4,00","2,68","2,93","9,96M"
"21/02/2022","3,06","2,75","-9,24","2,75","3,06","6,90M"
"18/02/2022","3,11","3,03","-2,88","3,00","3,13","4,96M"
"17/02/2022","3,10","3,12","0,00","3,05","3,18","4,67M"
"16/02/2022","3,12","3,12","0,65","3,03","3,14","3,92M"
"15/02/2022","2,96","3,10","6,16","2,96","3,14","7,00M"
"14/02/2022","2,98","2,92","-3,31","2,91","3,05","3,89M"
"11/02/2022","3,02","3,02","1,68","2,93","3,10","10,78M"
"10/02/2022","3,14","2,97","-5,41","2,96","3,22","7,62M"
"09/02/2022","3,09","3,14","1,29","3,08","3,25","5,02M"
"08/02/2022","2,87","3,10","7,64","2,84","3,10","7,18M"
"07/02/2022","2,92","2,88","-1,37","2,85","2,94","3,07M"
"04/02/2022","2,95","2,92","-1,02","2,80","2,97","5,53M"
"03/02/2022","2,98","2,95","-1,01","2,88","3,07","4,80M"
"02/02/2022","3,09","2,98","-3,25","2,98","3,23","6,63M"
"01/02/2022","3,14","3,08","-1,91","3,03","3,18","6,41M"
"31/01/2022","2,91","3,14","8,28","2,90","3,17","9,25M"
"28/01/2022","2,92","2,90","-1,02","2,83","2,99","3,89M"
"27/01/2022","2,90","2,93","1,74","2,85","3,04","6,58M"
"26/01/2022","2,90","2,88","0,35","2,82","3,03","10,29M"
"25/01/2022","2,68","2,87","4,74","2,68","2,87","5,00M"
"24/01/2022","2,85","2,74","-4,53","2,69","2,86","4,82M"
"21/01/2022","2,76","2,87","3,24","2,69","2,87","6,22M"
"20/01/2022","2,58","2,78","8,17","2,58","2,82","7,05M"
"19/01/2022","2,48","2,57","5,33","2,47","2,63","4,62M"
"18/01/2022","2,59","2,44","-6,15","2,44","2,62","3,36M"
"17/01/2022","2,69","2,60","-3,70","2,60","2,76","2,16M"
"14/01/2022","2,64","2,70","3,05","2,60","2,76","7,60M"
"13/01/2022","2,86","2,62","-8,39","2,60","2,90","13,73M"
"12/01/2022","2,48","2,86","16,26","2,47","2,86","15,36M"
"11/01/2022","2,49","2,46","5,13","2,38","2,63","16,80M"
"10/01/2022","2,44","2,34","-4,10","2,31","2,44","4,21M"
"07/01/2022","2,33","2,44","3,83","2,26","2,54","7,42M"
"06/01/2022","2,35","2,35","0,00","2,30","2,45","3,98M"
"05/01/2022","2,55","2,35","-6,75","2,35","2,59","7,55M"
"04/01/2022","2,73","2,52","-5,97","2,52","2,75","4,62M"
"03/01/2022","2,88","2,68","-5,96","2,68","2,94","6,40M"
"30/12/2021","2,89","2,85","1,06","2,81","2,95","9,21M"
"29/12/2021","2,95","2,82","-4,41","2,81","3,00","6,09M"
"28/12/2021","3,03","2,95","-1,01","2,92","3,05","4,81M"
"27/12/2021","3,05","2,98","-2,30","2,98","3,14","9,74M"
"23/12/2021","3,12","3,05","-2,24","2,98","3,14","4,49M"
"22/12/2021","3,11","3,12","1,30","3,01","3,15","2,92M"
"21/12/2021","3,15","3,08","-1,28","3,07","3,21","7,34M"
"20/12/2021","3,00","3,12","1,63","2,97","3,29","10,25M"
"17/12/2021","3,05","3,07","0,66","2,97","3,19","7,30M"
"16/12/2021","3,20","3,05","-3,79","3,02","3,24","10,24M"
"15/12/2021","3,21","3,17","0,63","2,97","3,29","20,66M"
"14/12/2021","3,75","3,15","-17,11","3,10","3,75","27,83M"
"13/12/2021","3,19","3,80","21,02","3,15","3,95","27,46M"
"10/12/2021","3,26","3,14","2,28","3,09","3,31","9,31M"
"09/12/2021","3,30","3,07","-9,17","3,06","3,36","6,64M"
"08/12/2021","3,24","3,38","3,36","3,05","3,42","12,25M"
"07/12/2021","3,51","3,27","-6,84","3,21","3,54","11,68M"
"06/12/2021","3,19","3,51","10,38","3,10","3,51","9,51M"
"03/12/2021","2,91","3,18","9,66","2,91","3,19","8,24M"
"02/12/2021","2,84","2,90","2,84","2,84","3,14","8,17M"
"01/12/2021","3,01","2,82","-2,42","2,81","3,05","7,70M"
"30/11/2021","3,18","2,89","-9,12","2,89","3,19","7,55M"
"29/11/2021","3,29","3,18","-1,55","3,15","3,36","3,98M"
"26/11/2021","3,39","3,23","-9,01","3,23","3,45","5,24M"
"25/11/2021","3,32","3,55","7,25","3,32","3,55","5,87M"
"24/11/2021","3,29","3,31","-1,19","3,29","3,49","5,82M"
"23/11/2021","3,36","3,35","0,60","3,25","3,44","8,78M"
"22/11/2021","3,50","3,33","-3,76","3,30","3,63","7,21M"
"19/11/2021","3,52","3,46","-1,70","3,46","3,73","8,09M"
"18/11/2021","3,68","3,52","-3,56","3,48","3,80","6,57M"
"17/11/2021","3,72","3,65","0,27","3,53","3,76","9,00M"
"16/11/2021","3,95","3,64","-8,54","3,56","4,07","15,48M"
"12/11/2021","4,36","3,98","-8,92","3,96","4,50","11,54M"
"11/11/2021","4,41","4,37","0,00","4,32","4,61","7,02M"
"10/11/2021","4,12","4,37","6,07","4,08","4,41","8,94M"
"09/11/2021","4,03","4,12","3,00","4,03","4,26","9,62M"
"08/11/2021","4,04","4,00","-1,48","3,93","4,09","7,15M"
"05/11/2021","4,14","4,06","-1,22","4,06","4,33","8,02M"
"04/11/2021","4,26","4,11","-3,97","4,04","4,42","9,61M"
"03/11/2021","4,28","4,28","-2,73","4,22","4,54","12,94M"
"01/11/2021","n/d","4,40","10,00","4,00","4,47","11,29M"
"29/10/2021","4,30","4,00","-6,54","3,98","4,38","8,70M"
"28/10/2021","4,40","4,28","-2,73","4,28","4,59","7,57M"
"27/10/2021","4,53","4,40","-2,65","4,40","4,63","10,19M"
"26/10/2021","4,78","4,52","-6,03","4,50","5,04","13,95M"
"25/10/2021","4,79","4,81","2,34","4,62","5,09","13,66M"
"22/10/2021","4,62","4,70","0,00","4,35","4,76","15,91M"
"21/10/2021","4,99","4,70","-6,37","4,52","5,10","16,53M"
"20/10/2021","5,19","5,02","-4,02","5,02","5,35","11,73M"
"19/10/2021","5,47","5,23","-5,25","5,21","5,59","12,08M"
"18/10/2021","5,82","5,52","-8,15","5,46","5,89","25,86M"
"15/10/2021","6,11","6,01","-1,64","5,72","6,24","20,51M"
"14/10/2021","5,58","6,11","9,89","5,44","6,24","18,85M"
"13/10/2021","5,30","5,56","5,90","5,15","5,56","10,44M"
"11/10/2021","5,03","5,25","4,37","4,90","5,35","10,40M"
"08/10/2021","4,61","5,03","8,41","4,58","5,07","9,75M"
"07/10/2021","4,41","4,64","5,22","4,40","4,69","6,55M"
"06/10/2021","4,45","4,41","-2,43","4,24","4,47","7,34M"
"05/10/2021","4,76","4,52","-3,83","4,52","4,78","4,35M"
"04/10/2021","4,61","4,70","0,43","4,46","4,90","9,61M"
"01/10/2021","4,49","4,68","6,12","4,42","4,74","7,05M"
"30/09/2021","4,74","4,41","-4,96","4,40","4,80","6,09M"
"29/09/2021","4,60","4,64","3,11","4,50","4,78","9,85M"
"28/09/2021","4,56","4,50","-2,17","4,41","4,76","7,43M"
"27/09/2021","4,80","4,60","-2,95","4,58","4,84","8,37M"
"24/09/2021","4,91","4,74","-4,63","4,72","4,97","7,72M"
"23/09/2021","4,85","4,97","3,33","4,77","5,19","9,14M"
"22/09/2021","5,04","4,81","-1,84","4,78","5,04","9,14M"
"21/09/2021","4,89","4,90","2,08","4,68","4,98","14,14M"
"20/09/2021","5,18","4,80","-10,28","4,77","5,28","16,45M"
"17/09/2021","5,01","5,35","6,57","4,93","5,46","15,33M"
"16/09/2021","5,00","5,02","-0,40","4,93","5,20","9,13M"
"15/09/2021","5,24","5,04","-2,70","4,96","5,28","10,12M"
"14/09/2021","5,49","5,18","-4,60","5,16","5,63","10,81M"
"13/09/2021","5,52","5,43","0,00","5,41","5,67","7,44M"
"10/09/2021","5,50","5,43","0,93","5,37","5,69","11,77M"
"09/09/2021","5,29","5,38","2,67","5,09","5,50","14,18M"
"08/09/2021","5,81","5,24","-9,81","5,21","5,84","16,84M"
"06/09/2021","5,81","5,81","-0,17","5,62","5,85","6,64M"
"03/09/2021","5,91","5,82","-1,52","5,58","6,08","15,83M"
"02/09/2021","6,27","5,91","-5,44","5,80","6,40","10,68M"
"01/09/2021","6,10","6,25","3,99","6,06","6,35","13,55M"
"31/08/2021","6,19","6,01","-3,22","5,96","6,60","28,67M"
"30/08/2021","6,52","6,21","-4,17","6,20","6,60","17,82M"
"27/08/2021","n/d","6,48","-2,41","6,45","6,98","13,21M"
"26/08/2021","6,92","6,64","-4,73","6,53","7,13","14,22M"
"25/08/2021","7,15","6,97","-3,19","6,80","7,18","14,28M"
"24/08/2021","6,33","7,20","15,76","6,33","7,25","28,52M"
"23/08/2021","6,50","6,22","-3,57","6,18","6,65","12,34M"
"20/08/2021","6,04","6,45","5,56","6,04","7,00","16,24M"
"19/08/2021","6,19","6,11","-5,71","6,02","6,38","12,67M"
"18/08/2021","5,74","6,48","15,71","5,50","6,67","25,91M"
"17/08/2021","5,69","5,60","-3,61","5,57","6,04","33,70M"
"16/08/2021","6,74","5,81","-15,80","5,75","6,74","28,93M"
"13/08/2021","6,92","6,90","0,00","6,79","7,09","11,41M"
"12/08/2021","7,22","6,90","-4,43","6,68","7,29","25,95M"
"11/08/2021","7,20","7,22","0,70","7,06","7,46","7,74M"
"10/08/2021","7,35","7,17","-2,45","7,09","7,53","9,44M"
"09/08/2021","7,29","7,35","0,14","7,22","7,58","9,90M"
